ISIN,Position,PortfolioName,InvestorName
IT0004973696,1000,WebPortfolio,WebInvestor
IT0004998065,1000,WebPortfolio,WebInvestor
IT0005001554,1000,WebPortfolio,WebInvestor
IT0005010423,1000,WebPortfolio,WebInvestor
IT0005012916,1000,WebPortfolio,WebInvestor
IT0005013542,1000,WebPortfolio,WebInvestor
IT0005024960,1000,WebPortfolio,WebInvestor
IT0005040354,1000,WebPortfolio,WebInvestor
IT0005040511,1000,WebPortfolio,WebInvestor
IT0005042467,1000,WebPortfolio,WebInvestor
IT0005043507,1000,WebPortfolio,WebInvestor
IT0005054967,1000,WebPortfolio,WebInvestor
IT0005056210,1000,WebPortfolio,WebInvestor
IT0005056236,1000,WebPortfolio,WebInvestor
IT0005069809,1000,WebPortfolio,WebInvestor
IT0005090300,1000,WebPortfolio,WebInvestor
IT0005091324,1000,WebPortfolio,WebInvestor
IT0005107492,1000,WebPortfolio,WebInvestor
IT0005108359,1000,WebPortfolio,WebInvestor
IT0005108748,1000,WebPortfolio,WebInvestor
IT0005108763,1000,WebPortfolio,WebInvestor
IT0005114753,1000,WebPortfolio,WebInvestor
IT0005119802,1000,WebPortfolio,WebInvestor
IT0005119810,1000,WebPortfolio,WebInvestor
IT0005121444,1000,WebPortfolio,WebInvestor
IT0005162406,1000,WebPortfolio,WebInvestor
IT0005176406,1000,WebPortfolio,WebInvestor
IT0005218752,1000,WebPortfolio,WebInvestor
IT0005221475,1000,WebPortfolio,WebInvestor
IT0005221517,1000,WebPortfolio,WebInvestor
IT0005239360,1000,WebPortfolio,WebInvestor
JE00B2419D89,1000,WebPortfolio,WebInvestor
JE00B29LFF73,1000,WebPortfolio,WebInvestor
JE00B3CM9527,1000,WebPortfolio,WebInvestor
JE00B3DG9318,1000,WebPortfolio,WebInvestor
JE00B3MW7P88,1000,WebPortfolio,WebInvestor
JE00B5BCW814,1000,WebPortfolio,WebInvestor
JE00B5SJJD95,1000,WebPortfolio,WebInvestor
JE00B5TT1872,1000,WebPortfolio,WebInvestor
JE00B6T5S470,1000,WebPortfolio,WebInvestor
JE00B95CGW71,1000,WebPortfolio,WebInvestor
JE00BD9WR069,1000,WebPortfolio,WebInvestor
JE00BG6L7297,1000,WebPortfolio,WebInvestor
JE00BJT32513,1000,WebPortfolio,WebInvestor
JE00BN574F90,1000,WebPortfolio,WebInvestor
JE00BVRZ8S85,1000,WebPortfolio,WebInvestor
JE00BYR8GK67,1000,WebPortfolio,WebInvestor
JE00BYSS4X48,1000,WebPortfolio,WebInvestor
JE00BYVQYS01,1000,WebPortfolio,WebInvestor
JO4101811019,1000,WebPortfolio,WebInvestor
JP3027630007,1000,WebPortfolio,WebInvestor
JP3040880001,1000,WebPortfolio,WebInvestor
JP3041770003,1000,WebPortfolio,WebInvestor
JP3044510000,1000,WebPortfolio,WebInvestor
JP3044520009,1000,WebPortfolio,WebInvestor
JP3046170001,1000,WebPortfolio,WebInvestor
JP3046190009,1000,WebPortfolio,WebInvestor
JP3046200006,1000,WebPortfolio,WebInvestor
JP3046220004,1000,WebPortfolio,WebInvestor
JP3046230003,1000,WebPortfolio,WebInvestor
JP3046240002,1000,WebPortfolio,WebInvestor
JP3046270009,1000,WebPortfolio,WebInvestor
JP3046280008,1000,WebPortfolio,WebInvestor
JP3046300004,1000,WebPortfolio,WebInvestor
JP3046310003,1000,WebPortfolio,WebInvestor
JP3046320002,1000,WebPortfolio,WebInvestor
JP3046400002,1000,WebPortfolio,WebInvestor
JP3046410001,1000,WebPortfolio,WebInvestor
JP3046420000,1000,WebPortfolio,WebInvestor
JP3046440008,1000,WebPortfolio,WebInvestor
JP3046450007,1000,WebPortfolio,WebInvestor
JP3046470005,1000,WebPortfolio,WebInvestor
JP3046500009,1000,WebPortfolio,WebInvestor
JP3047160001,1000,WebPortfolio,WebInvestor
JP3047480003,1000,WebPortfolio,WebInvestor
JP3047490002,1000,WebPortfolio,WebInvestor
JP3047510007,1000,WebPortfolio,WebInvestor
JP3047540004,1000,WebPortfolio,WebInvestor
JP3047610005,1000,WebPortfolio,WebInvestor
JP3047650001,1000,WebPortfolio,WebInvestor
JP3047660000,1000,WebPortfolio,WebInvestor
JP3047750009,1000,WebPortfolio,WebInvestor
JP3047760008,1000,WebPortfolio,WebInvestor
JP3047820000,1000,WebPortfolio,WebInvestor
JP3047900000,1000,WebPortfolio,WebInvestor
JP3048160000,1000,WebPortfolio,WebInvestor
JP3048180008,1000,WebPortfolio,WebInvestor
JP3048300002,1000,WebPortfolio,WebInvestor
JP3100050008,1000,WebPortfolio,WebInvestor
JP3100090004,1000,WebPortfolio,WebInvestor
JP3100100001,1000,WebPortfolio,WebInvestor
JP3100190002,1000,WebPortfolio,WebInvestor
JP3100210008,1000,WebPortfolio,WebInvestor
JP3100350002,1000,WebPortfolio,WebInvestor
JP3100600000,1000,WebPortfolio,WebInvestor
JP3100700008,1000,WebPortfolio,WebInvestor
JP3100750003,1000,WebPortfolio,WebInvestor
JP3100800006,1000,WebPortfolio,WebInvestor
JP3101000002,1000,WebPortfolio,WebInvestor
JP3101120008,1000,WebPortfolio,WebInvestor
JP3101400004,1000,WebPortfolio,WebInvestor
JP3101600009,1000,WebPortfolio,WebInvestor
JP3101850000,1000,WebPortfolio,WebInvestor
JP3102320003,1000,WebPortfolio,WebInvestor
JP3102400003,1000,WebPortfolio,WebInvestor
JP3103000000,1000,WebPortfolio,WebInvestor
JP3103200006,1000,WebPortfolio,WebInvestor
JP3103600007,1000,WebPortfolio,WebInvestor
JP3104400001,1000,WebPortfolio,WebInvestor
JP3104870005,1000,WebPortfolio,WebInvestor
JP3104890003,1000,WebPortfolio,WebInvestor
JP3104940006,1000,WebPortfolio,WebInvestor
JP3104960004,1000,WebPortfolio,WebInvestor
JP3105000008,1000,WebPortfolio,WebInvestor
JP3105010007,1000,WebPortfolio,WebInvestor
JP3105040004,1000,WebPortfolio,WebInvestor
JP3105050003,1000,WebPortfolio,WebInvestor
JP3105070001,1000,WebPortfolio,WebInvestor
JP3105090009,1000,WebPortfolio,WebInvestor
JP3105170009,1000,WebPortfolio,WebInvestor
JP3105250009,1000,WebPortfolio,WebInvestor
JP3105270007,1000,WebPortfolio,WebInvestor
JP3105400000,1000,WebPortfolio,WebInvestor
JP3106000007,1000,WebPortfolio,WebInvestor
JP3106200003,1000,WebPortfolio,WebInvestor
JP3107600003,1000,WebPortfolio,WebInvestor
JP3108000005,1000,WebPortfolio,WebInvestor
JP3108080007,1000,WebPortfolio,WebInvestor
JP3108200001,1000,WebPortfolio,WebInvestor
JP3108400007,1000,WebPortfolio,WebInvestor
JP3108450002,1000,WebPortfolio,WebInvestor
JP3109800007,1000,WebPortfolio,WebInvestor
JP3109900005,1000,WebPortfolio,WebInvestor
JP3110000001,1000,WebPortfolio,WebInvestor
JP3110500000,1000,WebPortfolio,WebInvestor
JP3110650003,1000,WebPortfolio,WebInvestor
JP3112800002,1000,WebPortfolio,WebInvestor
JP3114400009,1000,WebPortfolio,WebInvestor
JP3114800000,1000,WebPortfolio,WebInvestor
JP3115800009,1000,WebPortfolio,WebInvestor
JP3116700000,1000,WebPortfolio,WebInvestor
JP3116800008,1000,WebPortfolio,WebInvestor
JP3117200000,1000,WebPortfolio,WebInvestor
JP3117350003,1000,WebPortfolio,WebInvestor
JP3117700009,1000,WebPortfolio,WebInvestor
JP3118000003,1000,WebPortfolio,WebInvestor
JP3118400005,1000,WebPortfolio,WebInvestor
JP3119000002,1000,WebPortfolio,WebInvestor
JP3119620007,1000,WebPortfolio,WebInvestor
JP3119800005,1000,WebPortfolio,WebInvestor
JP3119920001,1000,WebPortfolio,WebInvestor
JP3119950008,1000,WebPortfolio,WebInvestor
JP3120010008,1000,WebPortfolio,WebInvestor
JP3120200005,1000,WebPortfolio,WebInvestor
JP3121190007,1000,WebPortfolio,WebInvestor
JP3121600005,1000,WebPortfolio,WebInvestor
JP3121900009,1000,WebPortfolio,WebInvestor
JP3121920007,1000,WebPortfolio,WebInvestor
JP3121950004,1000,WebPortfolio,WebInvestor
JP3121970002,1000,WebPortfolio,WebInvestor
JP3122030004,1000,WebPortfolio,WebInvestor
JP3122100005,1000,WebPortfolio,WebInvestor
JP3122430006,1000,WebPortfolio,WebInvestor
JP3122440005,1000,WebPortfolio,WebInvestor
JP3122450004,1000,WebPortfolio,WebInvestor
JP3122480001,1000,WebPortfolio,WebInvestor
JP3122550001,1000,WebPortfolio,WebInvestor
JP3122800000,1000,WebPortfolio,WebInvestor
JP3124400007,1000,WebPortfolio,WebInvestor
JP3124450002,1000,WebPortfolio,WebInvestor
JP3124500004,1000,WebPortfolio,WebInvestor
JP3125000004,1000,WebPortfolio,WebInvestor
JP3125100002,1000,WebPortfolio,WebInvestor
JP3125600001,1000,WebPortfolio,WebInvestor
JP3125800007,1000,WebPortfolio,WebInvestor
JP3126000003,1000,WebPortfolio,WebInvestor
JP3126100001,1000,WebPortfolio,WebInvestor
JP3126110000,1000,WebPortfolio,WebInvestor
JP3126130008,1000,WebPortfolio,WebInvestor
JP3126150006,1000,WebPortfolio,WebInvestor
JP3126160005,1000,WebPortfolio,WebInvestor
JP3126190002,1000,WebPortfolio,WebInvestor
JP3126200009,1000,WebPortfolio,WebInvestor
JP3126210008,1000,WebPortfolio,WebInvestor
JP3126300007,1000,WebPortfolio,WebInvestor
JP3126330004,1000,WebPortfolio,WebInvestor
JP3126350002,1000,WebPortfolio,WebInvestor
JP3126360001,1000,WebPortfolio,WebInvestor
JP3126470008,1000,WebPortfolio,WebInvestor
JP3126800006,1000,WebPortfolio,WebInvestor
JP3127000002,1000,WebPortfolio,WebInvestor
JP3128800004,1000,WebPortfolio,WebInvestor
JP3130050002,1000,WebPortfolio,WebInvestor
JP3130200003,1000,WebPortfolio,WebInvestor
JP3130230000,1000,WebPortfolio,WebInvestor
JP3130300001,1000,WebPortfolio,WebInvestor
JP3130400009,1000,WebPortfolio,WebInvestor
JP3130600004,1000,WebPortfolio,WebInvestor
JP3130740008,1000,WebPortfolio,WebInvestor
JP3130770005,1000,WebPortfolio,WebInvestor
JP3130820008,1000,WebPortfolio,WebInvestor
JP3130830007,1000,WebPortfolio,WebInvestor
JP3131200002,1000,WebPortfolio,WebInvestor
JP3131300000,1000,WebPortfolio,WebInvestor
JP3131350005,1000,WebPortfolio,WebInvestor
JP3131420006,1000,WebPortfolio,WebInvestor
JP3132000005,1000,WebPortfolio,WebInvestor
JP3132600002,1000,WebPortfolio,WebInvestor
JP3134400005,1000,WebPortfolio,WebInvestor
JP3134800006,1000,WebPortfolio,WebInvestor
JP3135200008,1000,WebPortfolio,WebInvestor
JP3136000001,1000,WebPortfolio,WebInvestor
JP3136800004,1000,WebPortfolio,WebInvestor
JP3138400001,1000,WebPortfolio,WebInvestor
JP3138800002,1000,WebPortfolio,WebInvestor
JP3139600005,1000,WebPortfolio,WebInvestor
JP3140800008,1000,WebPortfolio,WebInvestor
JP3141200000,1000,WebPortfolio,WebInvestor
JP3141400006,1000,WebPortfolio,WebInvestor
JP3141600001,1000,WebPortfolio,WebInvestor
JP3142100001,1000,WebPortfolio,WebInvestor
JP3142150006,1000,WebPortfolio,WebInvestor
JP3142200009,1000,WebPortfolio,WebInvestor
JP3142300007,1000,WebPortfolio,WebInvestor
JP3142320005,1000,WebPortfolio,WebInvestor
JP3142350002,1000,WebPortfolio,WebInvestor
JP3142400005,1000,WebPortfolio,WebInvestor
JP3142700008,1000,WebPortfolio,WebInvestor
JP3143000002,1000,WebPortfolio,WebInvestor
JP3143700007,1000,WebPortfolio,WebInvestor
JP3144000001,1000,WebPortfolio,WebInvestor
JP3144500000,1000,WebPortfolio,WebInvestor
JP3145200006,1000,WebPortfolio,WebInvestor
JP3145800003,1000,WebPortfolio,WebInvestor
JP3146000009,1000,WebPortfolio,WebInvestor
JP3146200005,1000,WebPortfolio,WebInvestor
JP3146800002,1000,WebPortfolio,WebInvestor
JP3147800001,1000,WebPortfolio,WebInvestor
JP3148000007,1000,WebPortfolio,WebInvestor
JP3149100004,1000,WebPortfolio,WebInvestor
JP3149800009,1000,WebPortfolio,WebInvestor
JP3149950002,1000,WebPortfolio,WebInvestor
JP3150000002,1000,WebPortfolio,WebInvestor
JP3150400004,1000,WebPortfolio,WebInvestor
JP3150800005,1000,WebPortfolio,WebInvestor
JP3151600008,1000,WebPortfolio,WebInvestor
JP3152400002,1000,WebPortfolio,WebInvestor
JP3152750000,1000,WebPortfolio,WebInvestor
JP3152790006,1000,WebPortfolio,WebInvestor
JP3152820001,1000,WebPortfolio,WebInvestor
JP3152870006,1000,WebPortfolio,WebInvestor
JP3153150002,1000,WebPortfolio,WebInvestor
JP3153480003,1000,WebPortfolio,WebInvestor
JP3153600006,1000,WebPortfolio,WebInvestor
JP3153900000,1000,WebPortfolio,WebInvestor
JP3153950005,1000,WebPortfolio,WebInvestor
JP3154160000,1000,WebPortfolio,WebInvestor
JP3154390003,1000,WebPortfolio,WebInvestor
JP3154400000,1000,WebPortfolio,WebInvestor
JP3154500007,1000,WebPortfolio,WebInvestor
JP3155270006,1000,WebPortfolio,WebInvestor
JP3155370004,1000,WebPortfolio,WebInvestor
JP3155800000,1000,WebPortfolio,WebInvestor
JP3156400008,1000,WebPortfolio,WebInvestor
JP3157200001,1000,WebPortfolio,WebInvestor
JP3157250006,1000,WebPortfolio,WebInvestor
JP3157600002,1000,WebPortfolio,WebInvestor
JP3160050005,1000,WebPortfolio,WebInvestor
JP3160130005,1000,WebPortfolio,WebInvestor
JP3160300004,1000,WebPortfolio,WebInvestor
JP3160460006,1000,WebPortfolio,WebInvestor
JP3160580001,1000,WebPortfolio,WebInvestor
JP3160620005,1000,WebPortfolio,WebInvestor
JP3160700005,1000,WebPortfolio,WebInvestor
JP3160740001,1000,WebPortfolio,WebInvestor
JP3160790006,1000,WebPortfolio,WebInvestor
JP3160840009,1000,WebPortfolio,WebInvestor
JP3160890004,1000,WebPortfolio,WebInvestor
JP3160950006,1000,WebPortfolio,WebInvestor
JP3161140003,1000,WebPortfolio,WebInvestor
JP3161160001,1000,WebPortfolio,WebInvestor
JP3161170000,1000,WebPortfolio,WebInvestor
JP3161180009,1000,WebPortfolio,WebInvestor
JP3161200005,1000,WebPortfolio,WebInvestor
JP3161300003,1000,WebPortfolio,WebInvestor
JP3161450006,1000,WebPortfolio,WebInvestor
JP3161560002,1000,WebPortfolio,WebInvestor
JP3162350007,1000,WebPortfolio,WebInvestor
JP3162400000,1000,WebPortfolio,WebInvestor
JP3162600005,1000,WebPortfolio,WebInvestor
JP3162620003,1000,WebPortfolio,WebInvestor
JP3162660009,1000,WebPortfolio,WebInvestor
JP3162670008,1000,WebPortfolio,WebInvestor
JP3162800001,1000,WebPortfolio,WebInvestor
JP3163000007,1000,WebPortfolio,WebInvestor
JP3163350006,1000,WebPortfolio,WebInvestor
JP3163400009,1000,WebPortfolio,WebInvestor
JP3163500006,1000,WebPortfolio,WebInvestor
JP3163800000,1000,WebPortfolio,WebInvestor
JP3164430005,1000,WebPortfolio,WebInvestor
JP3164470001,1000,WebPortfolio,WebInvestor
JP3164580007,1000,WebPortfolio,WebInvestor
JP3164720009,1000,WebPortfolio,WebInvestor
JP3164740007,1000,WebPortfolio,WebInvestor
JP3165100003,1000,WebPortfolio,WebInvestor
JP3165600002,1000,WebPortfolio,WebInvestor
JP3165850003,1000,WebPortfolio,WebInvestor
JP3165930003,1000,WebPortfolio,WebInvestor
JP3165950001,1000,WebPortfolio,WebInvestor
JP3166000004,1000,WebPortfolio,WebInvestor
JP3166200000,1000,WebPortfolio,WebInvestor
JP3166400006,1000,WebPortfolio,WebInvestor
JP3166830004,1000,WebPortfolio,WebInvestor
JP3166900005,1000,WebPortfolio,WebInvestor
JP3166930002,1000,WebPortfolio,WebInvestor
JP3166950000,1000,WebPortfolio,WebInvestor
JP3166990006,1000,WebPortfolio,WebInvestor
JP3167000003,1000,WebPortfolio,WebInvestor
JP3167310006,1000,WebPortfolio,WebInvestor
JP3167320005,1000,WebPortfolio,WebInvestor
JP3167420003,1000,WebPortfolio,WebInvestor
JP3167480007,1000,WebPortfolio,WebInvestor
JP3167500002,1000,WebPortfolio,WebInvestor
JP3167680002,1000,WebPortfolio,WebInvestor
JP3168200008,1000,WebPortfolio,WebInvestor
JP3168400004,1000,WebPortfolio,WebInvestor
JP3168700007,1000,WebPortfolio,WebInvestor
JP3168800005,1000,WebPortfolio,WebInvestor
JP3169600008,1000,WebPortfolio,WebInvestor
JP3169800004,1000,WebPortfolio,WebInvestor
JP3170100006,1000,WebPortfolio,WebInvestor
JP3170800001,1000,WebPortfolio,WebInvestor
JP3172100004,1000,WebPortfolio,WebInvestor
JP3172150009,1000,WebPortfolio,WebInvestor
JP3172450003,1000,WebPortfolio,WebInvestor
JP3172500005,1000,WebPortfolio,WebInvestor
JP3173100003,1000,WebPortfolio,WebInvestor
JP3173200001,1000,WebPortfolio,WebInvestor
JP3173500004,1000,WebPortfolio,WebInvestor
JP3173540000,1000,WebPortfolio,WebInvestor
JP3174150007,1000,WebPortfolio,WebInvestor
JP3174200000,1000,WebPortfolio,WebInvestor
JP3174220008,1000,WebPortfolio,WebInvestor
JP3174300008,1000,WebPortfolio,WebInvestor
JP3174600001,1000,WebPortfolio,WebInvestor
JP3175200009,1000,WebPortfolio,WebInvestor
JP3176000002,1000,WebPortfolio,WebInvestor
JP3178400002,1000,WebPortfolio,WebInvestor
JP3180000006,1000,WebPortfolio,WebInvestor
JP3180800009,1000,WebPortfolio,WebInvestor
JP3181400007,1000,WebPortfolio,WebInvestor
JP3184600009,1000,WebPortfolio,WebInvestor
JP3187000009,1000,WebPortfolio,WebInvestor
JP3187600006,1000,WebPortfolio,WebInvestor
JP3189600004,1000,WebPortfolio,WebInvestor
JP3190400006,1000,WebPortfolio,WebInvestor
JP3190800007,1000,WebPortfolio,WebInvestor
JP3191400005,1000,WebPortfolio,WebInvestor
JP3192000002,1000,WebPortfolio,WebInvestor
JP3192400004,1000,WebPortfolio,WebInvestor
JP3192800005,1000,WebPortfolio,WebInvestor
JP3193600008,1000,WebPortfolio,WebInvestor
JP3194000000,1000,WebPortfolio,WebInvestor
JP3194400002,1000,WebPortfolio,WebInvestor
JP3194600007,1000,WebPortfolio,WebInvestor
JP3194650002,1000,WebPortfolio,WebInvestor
JP3194700005,1000,WebPortfolio,WebInvestor
JP3194800003,1000,WebPortfolio,WebInvestor
JP3196630002,1000,WebPortfolio,WebInvestor
JP3196650000,1000,WebPortfolio,WebInvestor
JP3196700003,1000,WebPortfolio,WebInvestor
JP3196800001,1000,WebPortfolio,WebInvestor
JP3197630001,1000,WebPortfolio,WebInvestor
JP3197650009,1000,WebPortfolio,WebInvestor
JP3197690005,1000,WebPortfolio,WebInvestor
JP3197700002,1000,WebPortfolio,WebInvestor
JP3197730009,1000,WebPortfolio,WebInvestor
JP3199000005,1000,WebPortfolio,WebInvestor
JP3200400004,1000,WebPortfolio,WebInvestor
JP3201400003,1000,WebPortfolio,WebInvestor
JP3201600008,1000,WebPortfolio,WebInvestor
JP3201800004,1000,WebPortfolio,WebInvestor
JP3202150003,1000,WebPortfolio,WebInvestor
JP3203200005,1000,WebPortfolio,WebInvestor
JP3203500008,1000,WebPortfolio,WebInvestor
JP3205320009,1000,WebPortfolio,WebInvestor
JP3206200002,1000,WebPortfolio,WebInvestor
JP3207000005,1000,WebPortfolio,WebInvestor
JP3208200000,1000,WebPortfolio,WebInvestor
JP3208600001,1000,WebPortfolio,WebInvestor
JP3211400001,1000,WebPortfolio,WebInvestor
JP3211800002,1000,WebPortfolio,WebInvestor
JP3212400000,1000,WebPortfolio,WebInvestor
JP3213300001,1000,WebPortfolio,WebInvestor
JP3213400009,1000,WebPortfolio,WebInvestor
JP3213800000,1000,WebPortfolio,WebInvestor
JP3214350005,1000,WebPortfolio,WebInvestor
JP3214400008,1000,WebPortfolio,WebInvestor
JP3214600003,1000,WebPortfolio,WebInvestor
JP3215000005,1000,WebPortfolio,WebInvestor
JP3215200001,1000,WebPortfolio,WebInvestor
JP3215300009,1000,WebPortfolio,WebInvestor
JP3215800008,1000,WebPortfolio,WebInvestor
JP3216200000,1000,WebPortfolio,WebInvestor
JP3217100001,1000,WebPortfolio,WebInvestor
JP3217200009,1000,WebPortfolio,WebInvestor
JP3217600000,1000,WebPortfolio,WebInvestor
JP3218850000,1000,WebPortfolio,WebInvestor
JP3218900003,1000,WebPortfolio,WebInvestor
JP3219400003,1000,WebPortfolio,WebInvestor
JP3219800004,1000,WebPortfolio,WebInvestor
JP3220200004,1000,WebPortfolio,WebInvestor
JP3220400000,1000,WebPortfolio,WebInvestor
JP3220580009,1000,WebPortfolio,WebInvestor
JP3221400009,1000,WebPortfolio,WebInvestor
JP3225500002,1000,WebPortfolio,WebInvestor
JP3226300006,1000,WebPortfolio,WebInvestor
JP3226450009,1000,WebPortfolio,WebInvestor
JP3227600008,1000,WebPortfolio,WebInvestor
JP3227900002,1000,WebPortfolio,WebInvestor
JP3228600007,1000,WebPortfolio,WebInvestor
JP3229400001,1000,WebPortfolio,WebInvestor
JP3230600003,1000,WebPortfolio,WebInvestor
JP3231000005,1000,WebPortfolio,WebInvestor
JP3232600001,1000,WebPortfolio,WebInvestor
JP3233250004,1000,WebPortfolio,WebInvestor
JP3234200008,1000,WebPortfolio,WebInvestor
JP3234400004,1000,WebPortfolio,WebInvestor
JP3235400003,1000,WebPortfolio,WebInvestor
JP3235700006,1000,WebPortfolio,WebInvestor
JP3236300004,1000,WebPortfolio,WebInvestor
JP3236320002,1000,WebPortfolio,WebInvestor
JP3236750000,1000,WebPortfolio,WebInvestor
JP3237000009,1000,WebPortfolio,WebInvestor
JP3237200005,1000,WebPortfolio,WebInvestor
JP3237600006,1000,WebPortfolio,WebInvestor
JP3238200004,1000,WebPortfolio,WebInvestor
JP3240000004,1000,WebPortfolio,WebInvestor
JP3240100002,1000,WebPortfolio,WebInvestor
JP3240300008,1000,WebPortfolio,WebInvestor
JP3240600001,1000,WebPortfolio,WebInvestor
JP3240700009,1000,WebPortfolio,WebInvestor
JP3240800007,1000,WebPortfolio,WebInvestor
JP3242000002,1000,WebPortfolio,WebInvestor
JP3242400004,1000,WebPortfolio,WebInvestor
JP3242500001,1000,WebPortfolio,WebInvestor
JP3242600009,1000,WebPortfolio,WebInvestor
JP3243200007,1000,WebPortfolio,WebInvestor
JP3243600008,1000,WebPortfolio,WebInvestor
JP3244450007,1000,WebPortfolio,WebInvestor
JP3244520007,1000,WebPortfolio,WebInvestor
JP3244550004,1000,WebPortfolio,WebInvestor
JP3244700005,1000,WebPortfolio,WebInvestor
JP3244800003,1000,WebPortfolio,WebInvestor
JP3244950006,1000,WebPortfolio,WebInvestor
JP3246400000,1000,WebPortfolio,WebInvestor
JP3247010006,1000,WebPortfolio,WebInvestor
JP3247050002,1000,WebPortfolio,WebInvestor
JP3247090008,1000,WebPortfolio,WebInvestor
JP3247200003,1000,WebPortfolio,WebInvestor
JP3247400009,1000,WebPortfolio,WebInvestor
JP3247600004,1000,WebPortfolio,WebInvestor
JP3248000006,1000,WebPortfolio,WebInvestor
JP3248800009,1000,WebPortfolio,WebInvestor
JP3249600002,1000,WebPortfolio,WebInvestor
JP3250600008,1000,WebPortfolio,WebInvestor
JP3250800004,1000,WebPortfolio,WebInvestor
JP3252800002,1000,WebPortfolio,WebInvestor
JP3253700003,1000,WebPortfolio,WebInvestor
JP3253900009,1000,WebPortfolio,WebInvestor
JP3254200003,1000,WebPortfolio,WebInvestor
JP3255200002,1000,WebPortfolio,WebInvestor
JP3256400007,1000,WebPortfolio,WebInvestor
JP3256900006,1000,WebPortfolio,WebInvestor
JP3256970009,1000,WebPortfolio,WebInvestor
JP3257000004,1000,WebPortfolio,WebInvestor
JP3257200000,1000,WebPortfolio,WebInvestor
JP3257900005,1000,WebPortfolio,WebInvestor
JP3258800006,1000,WebPortfolio,WebInvestor
JP3260400001,1000,WebPortfolio,WebInvestor
JP3261200004,1000,WebPortfolio,WebInvestor
JP3262000007,1000,WebPortfolio,WebInvestor
JP3262900008,1000,WebPortfolio,WebInvestor
JP3263000006,1000,WebPortfolio,WebInvestor
JP3264200001,1000,WebPortfolio,WebInvestor
JP3266000003,1000,WebPortfolio,WebInvestor
JP3266050008,1000,WebPortfolio,WebInvestor
JP3266160005,1000,WebPortfolio,WebInvestor
JP3266170004,1000,WebPortfolio,WebInvestor
JP3266190002,1000,WebPortfolio,WebInvestor
JP3266600000,1000,WebPortfolio,WebInvestor
JP3266800006,1000,WebPortfolio,WebInvestor
JP3267600009,1000,WebPortfolio,WebInvestor
JP3267800005,1000,WebPortfolio,WebInvestor
JP3268200007,1000,WebPortfolio,WebInvestor
JP3268800004,1000,WebPortfolio,WebInvestor
JP3268870007,1000,WebPortfolio,WebInvestor
JP3269200006,1000,WebPortfolio,WebInvestor
JP3269700005,1000,WebPortfolio,WebInvestor
JP3269800003,1000,WebPortfolio,WebInvestor
JP3269930008,1000,WebPortfolio,WebInvestor
JP3269940007,1000,WebPortfolio,WebInvestor
JP3270200003,1000,WebPortfolio,WebInvestor
JP3270800000,1000,WebPortfolio,WebInvestor
JP3270810009,1000,WebPortfolio,WebInvestor
JP3271100004,1000,WebPortfolio,WebInvestor
JP3271600003,1000,WebPortfolio,WebInvestor
JP3272400007,1000,WebPortfolio,WebInvestor
JP3273000004,1000,WebPortfolio,WebInvestor
JP3273100002,1000,WebPortfolio,WebInvestor
JP3273810006,1000,WebPortfolio,WebInvestor
JP3274030000,1000,WebPortfolio,WebInvestor
JP3274150006,1000,WebPortfolio,WebInvestor
JP3274180003,1000,WebPortfolio,WebInvestor
JP3274200009,1000,WebPortfolio,WebInvestor
JP3274280001,1000,WebPortfolio,WebInvestor
JP3274320005,1000,WebPortfolio,WebInvestor
JP3274400005,1000,WebPortfolio,WebInvestor
JP3274800006,1000,WebPortfolio,WebInvestor
JP3275200008,1000,WebPortfolio,WebInvestor
JP3276000001,1000,WebPortfolio,WebInvestor
JP3277020008,1000,WebPortfolio,WebInvestor
JP3277040006,1000,WebPortfolio,WebInvestor
JP3277150003,1000,WebPortfolio,WebInvestor
JP3277230003,1000,WebPortfolio,WebInvestor
JP3277300004,1000,WebPortfolio,WebInvestor
JP3277400002,1000,WebPortfolio,WebInvestor
JP3279000008,1000,WebPortfolio,WebInvestor
JP3279800001,1000,WebPortfolio,WebInvestor
JP3281600001,1000,WebPortfolio,WebInvestor
JP3281630008,1000,WebPortfolio,WebInvestor
JP3281850002,1000,WebPortfolio,WebInvestor
JP3281900005,1000,WebPortfolio,WebInvestor
JP3282400005,1000,WebPortfolio,WebInvestor
JP3282700008,1000,WebPortfolio,WebInvestor
JP3282800006,1000,WebPortfolio,WebInvestor
JP3283400004,1000,WebPortfolio,WebInvestor
JP3283460008,1000,WebPortfolio,WebInvestor
JP3283700007,1000,WebPortfolio,WebInvestor
JP3283750002,1000,WebPortfolio,WebInvestor
JP3284000001,1000,WebPortfolio,WebInvestor
JP3285800003,1000,WebPortfolio,WebInvestor
JP3286300003,1000,WebPortfolio,WebInvestor
JP3286400001,1000,WebPortfolio,WebInvestor
JP3286500008,1000,WebPortfolio,WebInvestor
JP3287700003,1000,WebPortfolio,WebInvestor
JP3288200003,1000,WebPortfolio,WebInvestor
JP3288800000,1000,WebPortfolio,WebInvestor
JP3288900008,1000,WebPortfolio,WebInvestor
JP3288960002,1000,WebPortfolio,WebInvestor
JP3288970001,1000,WebPortfolio,WebInvestor
JP3290600000,1000,WebPortfolio,WebInvestor
JP3291200008,1000,WebPortfolio,WebInvestor
JP3292200007,1000,WebPortfolio,WebInvestor
JP3292400003,1000,WebPortfolio,WebInvestor
JP3293300004,1000,WebPortfolio,WebInvestor
